validation_pair_id,method,candidate_index,gene_symbol,gene_entrez_id,median_rank_percentile,mean_rank_percentile,q1_rank_percentile,q3_rank_percentile,min_rank_percentile,max_rank_percentile,seed_0_rank_percentile,seed_10_rank_percentile,seed_20_rank_percentile,seed_30_rank_percentile,seed_40_rank_percentile,seed_50_rank_percentile,seed_60_rank_percentile,seed_70_rank_percentile,seed_80_rank_percentile,seed_90_rank_percentile
ddf75a3c8844282064ac,TriNet,18047,DRD2,1813,25.205549845837616,25.704864679684825,20.18777834874957,34.56288540596094,1.9056183624528948,48.6810551558753,48.6810551558753,28.91187050359712,36.44655704008222,1.9056183624528948,25.453922576224734,12.236639260020555,36.75488180883865,24.957177115450495,19.52509421034601,22.17583076396026
ddf75a3c8844282064ac,N2V-MLP,17623,DRD3,1814,21.553828365878726,28.691974991435423,6.0016272696128805,45.398145769099,3.5178999657416923,83.52817745803357,83.52817745803357,17.66229873244262,3.5178999657416923,6.541195614936622,46.15878725590956,43.11622130866735,4.637718396711202,5.821771154504967,25.445357999314833,50.49032202809181
ddf75a3c8844282064ac,N2V-MLP,18047,DRD2,1813,6.702852004110997,16.07057211373758,1.3521325796505652,29.405404248030145,0.7922233641658102,49.88866050017129,49.88866050017129,34.97987324426173,30.190133607399794,0.8307639602603631,6.483384720794793,0.92069201781432,2.646454265159301,0.7922233641658102,6.922319287427201,27.051216169921204
ddf75a3c8844282064ac,RF,17623,DRD3,1814,53.813913155190136,49.527984755053104,23.989915210688594,60.2659836416581,11.80948098663926,99.65955806783145,99.65955806783145,57.65566118533744,11.80948098663926,21.4050188420692,59.74006509078451,82.68456663240836,22.023809523809526,49.97216512504282,29.888232271325798,60.44128982528263
ddf75a3c8844282064ac,RF,18047,DRD2,1813,10.150094210346008,19.04044621445701,4.719884806440562,21.25272995889003,0.2997601918465228,80.87529976019185,80.87529976019185,23.166109969167522,37.267685851318944,2.4023638232271325,0.2997601918465228,6.4309266872216515,6.957648167180541,13.342540253511476,4.149537512846865,15.512589928057555
7ccbfeae030b9887bc1e,HANAMI,5280,HTR2C,3358,11.790210688591984,13.778048989379926,10.833119218910586,15.826267557382664,5.3978245974648855,26.28896882494005,11.144655704008223,11.401593011305241,12.178828365878726,13.080250085645769,23.321342925659472,10.729273723878041,5.3978245974648855,16.741606714628297,7.496145940390544,26.28896882494005
7ccbfeae030b9887bc1e,HANAMI,18908,DRD2,1813,4.591683795820487,5.770811921891059,3.0800359712230216,8.8707605344296,1.6658102089756766,10.607228502911957,4.749057896539911,8.994946899623159,10.607228502911957,3.61639260020555,4.434309695101062,2.9012504282288454,2.56723192874272,8.498201438848922,1.6658102089756766,9.673689619732786
7ccbfeae030b9887bc1e,HANAMI,23340,HTR2A,3356,7.393371017471737,8.917865707434053,5.967368961973278,10.037684138403563,3.4900650907845154,23.09652278177458,7.419064748201439,9.915638917437478,6.3720452209660845,7.367677286742035,10.078365878725592,5.832476875642343,3.9889516957862283,11.617848578280233,3.4900650907845154,23.09652278177458
7ccbfeae030b9887bc1e,HANAMI,44643,ADRA1A,148,12.245203836930456,14.707305584104144,6.911613566289826,16.7587358684481,4.686964713943131,47.83744433025009,7.765930113052415,11.32237067488866,5.5819630010277494,14.317831449126412,17.57237067488866,13.168036998972251,6.626841384035629,18.193302500856458,4.686964713943131,47.83744433025009
7ccbfeae030b9887bc1e,TriMoGCL,5280,HTR2C,3358,9.564491264131552,13.802458033573142,7.630502740664611,14.808688763275095,7.09575196985269,31.712487153134635,9.885662898252827,9.243319630010278,7.187821171634122,7.09575196985269,28.38514902363823,31.712487153134635,8.052843439534087,7.4897225077081195,13.840356286399452,15.131466255566975
7ccbfeae030b9887bc1e,TriMoGCL,18908,DRD2,1813,5.214756766015759,6.081706063720452,4.0617505995203835,8.827937649880095,0.5374272010962658,11.667094895512161,8.36545049674546,9.106286399451868,8.982100034258307,3.5885577252483727,11.667094895512161,5.522010962658444,4.087444330250086,0.5374272010962658,4.053186022610483,4.907502569373073
7ccbfeae030b9887bc1e,TriMoGCL,23340,HTR2A,3356,6.5486896197327855,7.895469338814662,5.647267899965741,7.6064148681055155,1.511647824597465,17.458890030832478,7.680284343953408,6.2542822884549505,6.84309695101062,4.757622473449811,15.65176430284344,17.458890030832478,7.384806440561836,1.511647824597465,5.588386433710174,5.823912298732442
7ccbfeae030b9887bc1e,TriMoGCL,44643,ADRA1A,148,13.18623672490579,16.507365536142515,9.598749571771155,19.87410071942446,6.040167865707434,39.68396711202467,8.018585131894485,20.807639602603633,12.510705721137375,6.040167865707434,27.18182596779719,39.68396711202467,17.07348406988695,13.861767728674204,10.64576909900651,9.249743062692703
7ccbfeae030b9887bc1e,TriNet,5280,HTR2C,3358,35.14902363823227,39.059609455292915,19.527235354573484,50.94692103460089,12.767643028434396,78.64208633093526,72.41135662898253,52.11973278520041,12.767643028434396,23.259249743062693,78.64208633093526,47.03879753340185,20.61279547790339,17.150565262076054,19.16538198013018,47.428485782802326
7ccbfeae030b9887bc1e,TriNet,18908,DRD2,1813,18.109797875984928,18.489208633093522,10.725526721479959,23.829329393627955,0.8992805755395683,37.759078451524495,20.40082219938335,18.11836245289483,24.972165125042824,0.8992805755395683,31.399880095923262,8.247687564234328,8.95426515930113,18.101233299075027,16.039311408016445,37.759078451524495
7ccbfeae030b9887bc1e,TriNet,23340,HTR2A,3356,36.698141486810556,29.642643028434396,6.8254325111339496,46.74867249057897,3.2952209660842753,58.54744775608085,47.58907159986297,5.729701952723535,41.14422747516273,5.2714970880438505,47.25505310037684,45.229530661185336,10.112624186365194,32.252055498458375,3.2952209660842753,58.54744775608085
7ccbfeae030b9887bc1e,TriNet,44643,ADRA1A,148,13.294364508393286,16.879710517300445,7.495610654333676,25.444287427201097,1.8606543336759165,40.184994861253855,40.184994861253855,17.437478588557724,1.8606543336759165,7.080763960260363,8.740150736553614,35.81706063720452,13.735440219253169,2.974049331963001,12.853288797533402,28.113223706748887
7ccbfeae030b9887bc1e,N2V-MLP,5280,HTR2C,3358,15.499743062692701,15.93182596779719,7.194244604316546,19.965634635149023,1.7728674203494348,47.56123672490579,18.53802672147996,16.418293936279547,8.09994861253854,20.441503939705377,14.581192189105858,47.56123672490579,4.0617505995203835,1.7728674203494348,6.8923432682425485,20.951096265844466
7ccbfeae030b9887bc1e,N2V-MLP,18908,DRD2,1813,3.3894313120931825,8.820871873929429,1.4725719424460433,16.092304727646454,0.5781089414182939,27.982613908872903,7.374100719424461,27.982613908872903,18.998372730387118,0.5781089414182939,4.706235011990407,2.0726276121959577,1.9784172661870503,0.6530489893799246,1.3039568345323742,22.56123672490579
