motif_id	candidate_index	disease_local_id	disease_name	disease_mesh_id	drug_local_id	drug_name	drugbank_id	gene_local_id	gene_symbol	gene_entrez_id	evidence_source	HANAMI_motif_percentile	TriMoGCL_motif_percentile	TriNet_motif_percentile	N2V_MLP_motif_percentile	RF_motif_percentile	supporting_trials
2130	25022	431	Mesothelioma	D008654	843	pazopanib	DB06589	1633	FGF1	2246	strict_phase2_3_disease_directed_title	68.2198526893	77.3218568003	78.5883436108	75.2991178486	75.8044278863	NCT00459862[PHASE2] Pazopanib in Treating Patients With Malignant Pleural Mesothelioma
2132	14605	498	Pulmonary Fibrosis	D011658	1227	pirfenidone	DB04951	1092	TNF	7124	strict_phase2_3_disease_directed_title	64.8875899281	63.6530061665	50.8727303871	47.4323398424	51.8334618020	NCT00001596[PHASE2] Oral Pirfenidone for the Pulmonary Fibrosis of Hermansky-Pudlak Syndrome; NCT00287716[PHASE3] Three-Arm Study of the Safety and Efficacy of Pirfenidone in Patients With Idiopathic Pulmonary Fibrosis; NCT00287729[PHASE3] Safety and Efficacy of Pirfenidone in Patients With Idiopathic Pulmonary Fibrosis; NCT00662038[PHASE3] Open-Label Study of the Long Term Safety of Pirfenidone in Patients With Idiopathic Pulmonary Fibrosis (IPF); NCT01366209[PHASE3] Efficacy and Safety of Pirfenidone in Patients With Idiopathic Pulmonary Fibrosis (IPF); NCT01504334[PHASE2] Safety and Efficacy Study of Pirfenidone to Treat Idiopathic Pulmonary Fibrosis(IPF); NCT02136992[PHASE2] Clinical Efficacy and Safety of Pirfenidone in Patients With Idiopathic Pulmonary Fibrosis; NCT02707640[PHASE2] A Study to Assess the Safety and Tolerability of N-Acetylcysteine When Administered With Pirfenidone to Participants With Idiopathic Pulmonary Fibrosis (IPF); NCT02951429[PHASE2] Efficacy, Safety, and Tolerability Study of Pirfenidone in Combination With Sildenafil in Participants With Advanced Idiopathic Pulmonary Fibrosis (IPF) and Intermediate or High Probability of Group 3 Pulmonary Hypertension; NCT03208933[PHASE3] Open-label Study to Assess the Effectiveness of Pirfenidone in Participants With Idiopathic Pulmonary Fibrosis (IPF).; NCT03385668[PHASE2] Pilot Study of Pirfenidone in Pulmonary Fibrosis With Anti-myeloperoxydase Antibodies; NCT06241560[PHASE2] A Study in People With Idiopathic Pulmonary Fibrosis to Test Whether Pirfenidone Influences the Amount of BI 1015550 in the Blood; NCT07284602[PHASE3] Trial to Evaluate the Efficacy and Safety of LYT-100 (Deupirfenidone) Compared to Pirfenidone in Adults With Idiopathic Pulmonary Fibrosis (IPF)
2138	9349	359	Pheochromocytoma	D010673	890	cabozantinib	DB08875	806	RET	5979	strict_phase2_3_disease_directed_title	56.3746145940	67.3636091127	90.8202723535	91.3457091470	94.1844381638	NCT02302833[PHASE2] Cabozantinib S-malate in Treating Patients With Metastatic Pheochromocytomas or Paragangliomas That Cannot Be Removed by Surgery
2139	1155	431	Mesothelioma	D008654	240	erlotinib	DB00530	55	EGFR	1956	strict_phase2_3_disease_directed_title	69.7402792052	71.7478160329	64.8828794108	56.9662127441	36.0284986297	NCT00039182[PHASE2] Erlotinib in Treating Patients With Malignant Mesothelioma of the Lung; NCT00137826[PHASE2] Bevacizumab (Avastin) and Erlotinib (Tarceva) in Previously Treated Mesothelioma; NCT01592383[PHASE2] Erlotinib Hydrochloride in Treating Patients With Malignant Peritoneal Mesothelioma
2145	42413	63	Rhinitis	D012220	511	desloratadine	DB00967	3639	HRH1	3269	strict_phase2_3_disease_directed_title	67.2285029120	59.8051558753	54.7462744090	57.2396368619	60.8022867420	NCT00405964[PHASE3] Study for the Treatment of Persistent Allergic Rhinitis With Desloratadine (Study P04684); NCT00406783[PHASE3] Study for the Treatment of Intermittent Allergic Rhinitis With Desloratadine (Study P04683); NCT00816972[PHASE2] Desloratadine With Oxybutynin for the Treatment of Seasonal Allergic Rhinitis and Post-Nasal Drip (Study P04258)(COMPLETED); NCT01529229[PHASE3] Comparison of Desloratadine Associated With Prednisolone Oral Solution Versus Dexchlorpheniramine Associated With Betamethasone for Persistent Allergic Rhinitis Treatment; NCT01918033[PHASE3] A Study of the Efficacy and Safety of Desloratadine (MK-4117) in Japanese Participants With Perennial Allergic Rhinitis (MK-4117-200); NCT02320396[PHASE3] Efficacy and Safety Study of Desloratadine (MK-4117) in Japanese Participants With Seasonal Allergic Rhinitis (MK-4117-204); NCT05214911[PHASE3] Fixed Dose Combination of Desloratadine / Prednisolone in the Treatment of Moderate Severe Allergic Rhinitis in Children
2149	1120	265	Colorectal Neoplasms	D015179	112	gefitinib	DB00317	55	EGFR	1956	strict_phase2_3_disease_directed_title	67.3616820829	67.9263018157	71.6525351148	61.5343439534	38.9395983213	NCT00025142[PHASE2] Gefitinib and Combination Chemotherapy in Treating Patients With Advanced Solid Tumors or Colorectal Cancer; NCT00025350[PHASE2] Gefitinib in Treating Patients With Recurrent Metastatic Colorectal Cancer; NCT00052585[PHASE2] Gefitinib and Combination Chemotherapy in Treating Patients With Advanced or Recurrent Colorectal Cancer; NCT00087334[PHASE1|PHASE2] Capecitabine, Oxaliplatin, and Gefitinib in Treating Patients With Metastatic Colorectal Cancer
2156	9478	219	Melanoma	D008545	774	vorinostat	DB02546	811	HDAC6	10013	strict_phase2_3_disease_directed_title	66.6450411100	79.5173860911	88.4804299418	87.1212315862	92.0539996574	NCT00121225[PHASE2] Vorinostat in Treating Patients With Metastatic or Unresectable Melanoma; NCT01587352[PHASE2] Vorinostat in Treating Patients With Metastatic Melanoma of the Eye; NCT02836548[PHASE1|PHASE2] HDAC Inhibitor Vorinostat in Resistant BRAF V600 Mutated Advanced Melanoma
2158	24002	647	Anxiety Disorders	D001008	214	duloxetine	DB00476	1566	SLC6A3	6531	strict_phase2_3_disease_directed_title	72.2077338129	44.8869475848	23.7046077424	40.0256937307	26.4615450497	NCT00114127[PHASE3] Duloxetine for Social Anxiety Disorder: Prediction of Long Term Outcome; NCT00122824[PHASE3] Duloxetine Compared With Placebo in Patients With Generalized Anxiety Disorder; NCT00122837[PHASE3] A Comparison of Duloxetine Hydrochloride, Marketed Comparator, and Placebo in the Treatment of Generalized Anxiety Disorder; NCT00122850[PHASE3] A Comparison of Duloxetine Hydrochloride, Marketed Comparator, and Placebo in the Treatment of Generalized Anxiety Disorder; NCT00122863[PHASE3] Duloxetine Compared With Placebo in the Prevention of Relapse in Generalized Anxiety Disorder; NCT00803361[PHASE3] Duloxetine for the Treatment of Generalized Anxiety Disorder
2166	9582	232	Thyroid Neoplasms	D013964	898	regorafenib	DB08896	846	BRAF	673	strict_phase2_3_disease_directed_title	70.4239465570	69.2064919493	30.3834789311	42.5657331278	28.8464585474	NCT02657551[PHASE2] A Study Using Regorafenib as Second or Third Line Therapy in Metastatic Medullary Thyroid Cancer
2171	23929	532	Dementia	D003704	146	mirtazapine	DB00370	1566	SLC6A3	6531	strict_phase2_3_disease_directed_title	81.2474306269	83.8803956835	32.5843610826	37.2539825283	31.1056868791	NCT03031184[PHASE3] Study of Mirtazapine for Agitation in Dementia
2172	4628	593	Thrombocytopenia	D013921	1043	fostamatinib	DB12010	208	ABL1	25	strict_phase2_3_disease_directed_title	74.6492805755	49.0917266187	46.9268156903	54.4976875642	67.5706577595	NCT04543279[PHASE2] Fostamatinib as a Single Agent or in Combination With Ruxolitinib for Treatment of Patients With Myelofibrosis With Severe Thrombocytopenia
2173	3443	593	Thrombocytopenia	D013921	1144	baricitinib	DB11817	112	JAK2	3717	strict_phase2_3_disease_directed_title	69.1640972936	60.8007879411	41.9257451182	58.2624614594	47.6542694416	NCT05446831[PHASE2] Baricitinib for Steroid-resistant/Relapse Immune Thrombocytopenia; NCT05852847[PHASE2] Low-dose Baricitinib Plus Danazol for Steroid-resistant/Relapse Immune Thrombocytopenia; NCT05932524[PHASE2] Low-dose Baricitinib Plus High-dose Dexamethasone for Patients With Newly Diagnosed Immune Thrombocytopenia; NCT07535645[PHASE1|PHASE2] Baricitinib for Post-HSCT Persistent Thrombocytopenia
2175	1154	382	Rectal Neoplasms	D012004	240	erlotinib	DB00530	55	EGFR	1956	strict_phase2_3_disease_directed_title	73.3836502227	79.3454522097	67.7363823227	66.2208804385	37.0424374786	NCT00032110[PHASE2] Erlotinib in Treating Patients With Recurrent or Metastatic Colorectal Cancer; NCT00049101[PHASE1|PHASE2] Erlotinib and Combination Chemotherapy in Treating Patients With Metastatic Colorectal Cancer; NCT00116506[PHASE2] Study of Bevacizumab, Erlotinib, FOLFOX for Patients With Untreated Metastatic Colorectal Cancer; NCT00265824[PHASE3] Optimized Chemotherapy Followed by Maintenance With Bevacizumab With or Without Erlotinib in Treating Patients With Metastatic Colorectal Cancer That Cannot be Removed by Surgery (DREAM); NCT00307736[PHASE1|PHASE2] Bevacizumab, Erlotinib and 5-Fluorouracil With External Beam Radiation Therapy in Locally Advanced Rectal Cancer; NCT00459901[PHASE2] Study of the Antitumor Activity of Capecitabine in Combination With Erlotinib in Patients With Metastatic Colorectal Cancer; NCT00642746[PHASE2] Erlotinib and Chemotherapy for 2nd Line Treatment (Tx) of Metastatic Colorectal Cancer (mCRC); NCT00940316[PHASE2] Dual Epidermal Growth Factor Receptor Inhibition With Erlotinib and Panitumumab With or Without Chemotherapy for Advanced Colorectal Cancer; NCT02723578[PHASE2] Pemetrexed and Erlotinib for Metastatic Colorectal Cancer
2177	42626	63	Rhinitis	D012220	833	levocetirizine	DB06282	3639	HRH1	3269	strict_phase2_3_disease_directed_title	71.5401250428	59.3041281261	60.6102261048	59.9301986982	54.7362110312	NCT00291642[PHASE2] A Study to Compare the Efficacy of Levocetirizine to Placebo in Reducing Symptoms of Seasonal Allergic Rhinitis (SAR) in Sensitive Subjects Exposed to Ragweed Pollen; NCT00524836[PHASE3] Efficacy and Safety of Levocetirizine Versus Loratadine for the Treatment of Perennial Allergic Rhinitis; NCT00525278[PHASE3] To Evaluate the Efficacy and Safety of Levocetirizine Versus Loratadine for Treatment of Seasonal Allergic Rhinitis; NCT00544388[PHASE3] Efficacy of Levocetirizine and Cetirizine in Reducing Symptoms of Seasonal Allergic Rhinitis in Ragweed Sensitive Subjects; NCT00619801[PHASE3] Safety Study of Levocetirizine Dihydrochloride Oral Liquid Formulation in Children Aged 1 to Less Than 6 Years Suffering From Allergic Rhinitis or Chronic Urticaria of Unknown Origin; NCT01509209[PHASE3] Efficacy/Safety of Pseudoephedrine Plus Levocetirizine Versus Placebo in Patients With Vasomotor Rhinitis; NCT01640535[PHASE3] Efficacy and Safety of Concomitant Montelukast Sodium and Levocetirizine Dihydrochloride in Perennial Allergic Rhinitis (PAR) Patients
2181	9629	265	Colorectal Neoplasms	D015179	905	dabrafenib	DB08912	846	BRAF	673	strict_phase2_3_disease_directed_title	63.0930969510	50.9802158273	40.4427886262	44.4713514902	28.1995118191	NCT03668431[PHASE2] Dabrafenib + Trametinib + PDR001 In Colorectal Cancer; NCT07506109[PHASE2] A Phase II Study of Sintilimab Combined With Ipilimumab N01, Cetuximab and Dabrafenib in Patients With Microsatellite-Stable, BRAF V600E-Mutated Metastatic Colorectal Cancer
2184	9163	147	Pneumonia	D011014	1118	zinc	DB01593	792	PARP1	142	strict_phase2_3_disease_directed_title	48.1481243577	53.8746145940	89.2610911271	82.6417437479	81.6164568345	NCT00142285[PHASE3] Zinc Pneumonia Outpatient Trial in Children < 2 Years; NCT00148733[PHASE2|PHASE3] CHIZAP: Community- and Health Facility-Based Intervention With Zinc as Adjuvant Therapy for Childhood Pneumonia; NCT00252304[PHASE2|PHASE3] Therapeutic Zinc in Childhood Pneumonia; NCT00373100[PHASE3] The Efficacy of Zinc as Adjunct Therapy in the Treatment of Severe Pneumonia in Children
2185	35969	370	Esophageal Neoplasms	D004938	218	celecoxib	DB00482	2791	ABCB1	5243	strict_phase2_3_disease_directed_title	73.6748458376	64.7807468311	62.4940047962	55.6980130182	70.2370246660	NCT00137852[PHASE2] Cisplatin, CPT-11 and Celecoxib With Radiation Therapy and Surgery for Operable Esophageal Cancer; NCT00520091[PHASE2] Irinotecan, Cisplatin, and Radiation Therapy With or Without Celecoxib in Treating Patients With Stage II, Stage III, or Stage IV Esophageal Cancer
2189	30305	647	Anxiety Disorders	D001008	357	paroxetine	DB00715	2215	SLC6A4	6532	strict_phase2_3_disease_directed_title	65.0888574854	50.0120974649	44.4435166153	43.7746231586	26.8397781775	NCT00836069[PHASE3] Fixed Dose Study of PD 0332334 and Paroxetine for the Treatment of Generalized Anxiety Disorder
2201	9252	232	Thyroid Neoplasms	D013964	165	sorafenib	DB00398	806	RET	5979	strict_phase2_3_disease_directed_title	59.4405190134	80.4710517300	87.3944415896	89.8882322713	94.7092326139	NCT00095693[PHASE2] Sorafenib Tosylate in Treating Patients With Locally Advanced, Metastatic, or Locally Recurrent Thyroid Cancer; NCT00126568[PHASE2] Sorafenib in Treating Patients With Advanced Anaplastic Thyroid Cancer; NCT00654238[PHASE2] Phase II Trial of Sorafenib (Nexavar) in Patients With Advanced Thyroid Cancer; NCT01025453[PHASE2] Combination of Temsirolimus and Sorafenib in the Treatment of Radioactive Iodine Refractory Thyroid Cancer; NCT01141309[PHASE2] Evaluating the Combination of Everolimus and Sorafenib in the Treatment of Thyroid Cancer; NCT01263951[PHASE2] Study of Everolimus and Sorafenib in Patients With Advanced Thyroid Cancer Who Progressed on Sorafenib Alone; NCT01502410[PHASE2] Sorafenib Tosylate in Treating Younger Patients With Relapsed or Refractory Rhabdomyosarcoma, Wilms Tumor, Liver Cancer, or Thyroid Cancer; NCT02084732[PHASE2] Safety and Efficacy of Sorafenib in Patients With Advanced Thyroid Cancer: a Phase II Clinical Study; NCT02143726[PHASE2] Sorafenib Tosylate With or Without Everolimus in Treating Patients With Advanced, Radioactive Iodine Refractory Hurthle Cell Thyroid Cancer
2202	37461	190	Schizophrenia	D012559	415	pentoxifylline	DB00806	3017	PDE7B	27115	strict_phase2_3_disease_directed_title	52.2008821514	54.6201610140	42.9029633436	45.3091812264	65.8799032203	NCT04094207[PHASE1|PHASE2] Pentoxifylline as an Adjunctive in Treatment of Negative Symptoms in Chronic Schizophrenia
2209	32322	60	Ulcer	D014456	4	cyclosporine	DB00091	2438	PPIF	10105	strict_phase2_3_disease_directed_title	78.3326909901	57.7423775266	88.4116992121	92.7708547448	88.2936151079	NCT06658002[PHASE3] Fungal Ulcer Treatment Augmented With Natamycin and Cyclosporine A
2212	42466	63	Rhinitis	D012220	599	levocabastine	DB01106	3639	HRH1	3269	strict_phase2_3_disease_directed_title	71.2699126413	59.9242034943	57.2312863995	62.6139088729	54.3254325111	NCT01949051[PHASE2] A Study to Assess Intranasal Repeat Dose Effect of Levocabastine in the Subjects With Allergic Rhinitis; NCT01957202[PHASE2] A Proof of Concept Study to Assess Effect of Fluticasone Furoate (FF)/Levocabastine Fixed Dose Combination (FDC) Compared With Levocabastine and FF Alone in Subjects With Allergic Rhinitis (AR)
2213	42224	63	Rhinitis	D012220	202	loratadine	DB00455	3639	HRH1	3269	strict_phase2_3_disease_directed_title	69.5527149709	56.2769784173	53.3106372045	62.6368191161	59.6376113395	NCT00319995[PHASE3] Effects of Loratadine/Montelukast vs Pseudoephedrine and Placebo in Patients With Seasonal Allergic Rhinitis (Study P04095) (COMPLETED); NCT01673620[PHASE3] A Study to Evaluate the Safety of Combination Montelukast/Loratadine in Mexican Participants With Allergic Rhinitis (MK-0476A-484); NCT02576808[PHASE2] Study of Efficacy and Safety of Ginger Extract Compared With Loratadine for Treatment of Allergic Rhinitis; NCT03376594[PHASE2] Benjakul Extract and Loratadine for Treatment Allergic Rhinitis Patients; NCT03855228[PHASE3] Safety and Efficacy of Mometasone Furoate Nasal Spray With the Addition of Loratadine Versus Placebo in Participants With Seasonal Allergic Rhinitis (C94-145)
2214	43904	83	Lung Neoplasms	D008175	890	cabozantinib	DB08875	3786		4233	strict_phase2_3_disease_directed_title	70.7249914354	55.0809352518	15.7117163412	38.7583504625	27.7049075026	NCT01639508[PHASE2] Cabozantinib in Patients With RET Fusion-Positive Advanced Non-Small Cell Lung Cancer and Those With Other Genotypes: ROS1 or NTRK Fusions or Increased MET or AXL Activity; NCT01866410[PHASE2] Cabozantinib-S-Malate and Erlotinib Hydrochloride in Treating Patients With Previously Treated Metastatic Non-Small Cell Lung Cancer; NCT02132598[PHASE2] Trial of Cabozantinib (XL184) in Non-Small Cell Lung Cancer With Brain Metastases; NCT03911193[PHASE2] CABozantinib in Non-Small Cell Lung Cancer (NSCLC) Patients With MET Deregulation; NCT04310007[PHASE2] Testing the Addition of the Pill Chemotherapy, Cabozantinib, to the Standard Immune Therapy Nivolumab Compared to Standard Chemotherapy for Non-small Cell Lung Cancer; NCT04471428[PHASE3] Study of Atezolizumab in Combination With Cabozantinib Versus Docetaxel in Patients With Metastatic Non-Small Cell Lung Cancer Previously Treated With an Anti-PD-L1/PD-1 Antibody and Platinum-Containing Chemotherapy
2216	1162	588	Adenocarcinoma	D000230	240	erlotinib	DB00530	55	EGFR	1956	strict_phase2_3_disease_directed_title	71.5838043851	63.9977303871	67.6231157931	60.3502911956	36.9749914354	"NCT00137839[PHASE2] Erlotinib in Women With Previously Untreated Adenocarcinoma of the Lung; NCT00716456[PHASE1|PHASE2] Cetuximab in Patients With Lung Adenocarcinoma Receiving Erlotinib That Have Developed ""Acquired Resistance"" to Erlotinib; NCT01578668[PHASE2] Erlotinib Plus Pemetrexed to Treat Lung Adenocarcinoma With Brain Metastases; NCT03076164[PHASE1|PHASE2] A Phase 1/2 Trial of Trametinib and Erlotinib in Patients With EGFR-Mutant Lung Adenocarcinomas and Acquired Resistance to Erlotinib; NCT03213626[PHASE2] Cabozantinib and Erlotinib for Patients With EGFR and c-Met Co-expressing Metastatic Pancreatic Adenocarcinoma"
2221	9367	232	Thyroid Neoplasms	D013964	898	regorafenib	DB08896	806	RET	5979	strict_phase2_3_disease_directed_title	71.2500000000	78.9375642343	87.0334446728	91.1420863309	93.3528177458	NCT02657551[PHASE2] A Study Using Regorafenib as Second or Third Line Therapy in Metastatic Medullary Thyroid Cancer
2223	9476	8	Ovarian Neoplasms	D010051	774	vorinostat	DB02546	811	HDAC6	10013	strict_phase2_3_disease_directed_title	70.6658958547	91.4255738267	88.7733384721	92.0445786228	91.1273124358	NCT00772798[PHASE2] A Phase I/II Study of Paclitaxel Plus Carboplatin Plus Vorinostat in Recurrent Ovarian Cancer; NCT00910000[PHASE1|PHASE2] Vorinostat, Carboplatin and Gemcitabine in Women With Recurrent, Platinum-Sensitive Ovarian Cancer
