candidate_index,disease_local_id,disease_global_id,disease_mesh_id,disease_name,drug_local_id,drug_global_id,drugbank_id,drug_name,gene_local_id,gene_global_id,gene_entrez_id,gene_symbol,drug_gene_edge_in_ms,gene_disease_edge_in_ms,drug_disease_edge_in_ms,ms_motif
219,576,576,D002311,"Cardiomyopathy, Dilated",145,839,DB00368,norepinephrine,17,1983,153,ADRB1,True,True,False,gene_star
220,600,600,D006940,Hyperemia,145,839,DB00368,norepinephrine,17,1983,153,ADRB1,True,True,False,gene_star
221,651,651,D018754,Ventricular Dysfunction,145,839,DB00368,norepinephrine,17,1983,153,ADRB1,True,True,False,gene_star
222,93,93,D006973,Hypertension,146,840,DB00370,mirtazapine,17,1983,153,ADRB1,True,True,False,gene_star
223,94,94,D006333,Heart Failure,146,840,DB00370,mirtazapine,17,1983,153,ADRB1,True,True,False,gene_star
224,96,96,D003920,Diabetes Mellitus,146,840,DB00370,mirtazapine,17,1983,153,ADRB1,True,True,False,gene_star
225,106,106,D009765,Obesity,146,840,DB00370,mirtazapine,17,1983,153,ADRB1,True,True,False,gene_star
226,162,162,D003866,Depressive Disorder,146,840,DB00370,mirtazapine,17,1983,153,ADRB1,True,True,False,gene_star
227,266,266,D013274,Stomach Neoplasms,146,840,DB00370,mirtazapine,17,1983,153,ADRB1,True,True,False,gene_star
228,548,548,D017202,Myocardial Ischemia,146,840,DB00370,mirtazapine,17,1983,153,ADRB1,True,True,False,gene_star
229,576,576,D002311,"Cardiomyopathy, Dilated",146,840,DB00370,mirtazapine,17,1983,153,ADRB1,True,True,False,gene_star
230,600,600,D006940,Hyperemia,146,840,DB00370,mirtazapine,17,1983,153,ADRB1,True,True,False,gene_star
231,651,651,D018754,Ventricular Dysfunction,146,840,DB00370,mirtazapine,17,1983,153,ADRB1,True,True,False,gene_star
232,96,96,D003920,Diabetes Mellitus,148,842,DB00373,timolol,17,1983,153,ADRB1,True,True,False,gene_star
233,106,106,D009765,Obesity,148,842,DB00373,timolol,17,1983,153,ADRB1,True,True,False,gene_star
234,162,162,D003866,Depressive Disorder,148,842,DB00373,timolol,17,1983,153,ADRB1,True,True,False,gene_star
235,266,266,D013274,Stomach Neoplasms,148,842,DB00373,timolol,17,1983,153,ADRB1,True,True,False,gene_star
236,548,548,D017202,Myocardial Ischemia,148,842,DB00373,timolol,17,1983,153,ADRB1,True,True,False,gene_star
237,576,576,D002311,"Cardiomyopathy, Dilated",148,842,DB00373,timolol,17,1983,153,ADRB1,True,True,False,gene_star
238,600,600,D006940,Hyperemia,148,842,DB00373,timolol,17,1983,153,ADRB1,True,True,False,gene_star
239,651,651,D018754,Ventricular Dysfunction,148,842,DB00373,timolol,17,1983,153,ADRB1,True,True,False,gene_star
240,93,93,D006973,Hypertension,164,858,DB00397,Phenylpropanolamine,17,1983,153,ADRB1,True,True,False,gene_star
241,94,94,D006333,Heart Failure,164,858,DB00397,Phenylpropanolamine,17,1983,153,ADRB1,True,True,False,gene_star
242,96,96,D003920,Diabetes Mellitus,164,858,DB00397,Phenylpropanolamine,17,1983,153,ADRB1,True,True,False,gene_star
243,162,162,D003866,Depressive Disorder,164,858,DB00397,Phenylpropanolamine,17,1983,153,ADRB1,True,True,False,gene_star
244,266,266,D013274,Stomach Neoplasms,164,858,DB00397,Phenylpropanolamine,17,1983,153,ADRB1,True,True,False,gene_star
245,548,548,D017202,Myocardial Ischemia,164,858,DB00397,Phenylpropanolamine,17,1983,153,ADRB1,True,True,False,gene_star
246,576,576,D002311,"Cardiomyopathy, Dilated",164,858,DB00397,Phenylpropanolamine,17,1983,153,ADRB1,True,True,False,gene_star
247,600,600,D006940,Hyperemia,164,858,DB00397,Phenylpropanolamine,17,1983,153,ADRB1,True,True,False,gene_star
248,651,651,D018754,Ventricular Dysfunction,164,858,DB00397,Phenylpropanolamine,17,1983,153,ADRB1,True,True,False,gene_star
249,93,93,D006973,Hypertension,172,866,DB00408,loxapine,17,1983,153,ADRB1,True,True,False,gene_star
250,94,94,D006333,Heart Failure,172,866,DB00408,loxapine,17,1983,153,ADRB1,True,True,False,gene_star
251,96,96,D003920,Diabetes Mellitus,172,866,DB00408,loxapine,17,1983,153,ADRB1,True,True,False,gene_star
252,106,106,D009765,Obesity,172,866,DB00408,loxapine,17,1983,153,ADRB1,True,True,False,gene_star
253,162,162,D003866,Depressive Disorder,172,866,DB00408,loxapine,17,1983,153,ADRB1,True,True,False,gene_star
254,266,266,D013274,Stomach Neoplasms,172,866,DB00408,loxapine,17,1983,153,ADRB1,True,True,False,gene_star
255,548,548,D017202,Myocardial Ischemia,172,866,DB00408,loxapine,17,1983,153,ADRB1,True,True,False,gene_star
256,576,576,D002311,"Cardiomyopathy, Dilated",172,866,DB00408,loxapine,17,1983,153,ADRB1,True,True,False,gene_star
257,600,600,D006940,Hyperemia,172,866,DB00408,loxapine,17,1983,153,ADRB1,True,True,False,gene_star
258,651,651,D018754,Ventricular Dysfunction,172,866,DB00408,loxapine,17,1983,153,ADRB1,True,True,False,gene_star
259,94,94,D006333,Heart Failure,236,930,DB00521,carteolol,17,1983,153,ADRB1,True,True,False,gene_star
260,96,96,D003920,Diabetes Mellitus,236,930,DB00521,carteolol,17,1983,153,ADRB1,True,True,False,gene_star
261,106,106,D009765,Obesity,236,930,DB00521,carteolol,17,1983,153,ADRB1,True,True,False,gene_star
262,162,162,D003866,Depressive Disorder,236,930,DB00521,carteolol,17,1983,153,ADRB1,True,True,False,gene_star
263,266,266,D013274,Stomach Neoplasms,236,930,DB00521,carteolol,17,1983,153,ADRB1,True,True,False,gene_star
264,548,548,D017202,Myocardial Ischemia,236,930,DB00521,carteolol,17,1983,153,ADRB1,True,True,False,gene_star
265,576,576,D002311,"Cardiomyopathy, Dilated",236,930,DB00521,carteolol,17,1983,153,ADRB1,True,True,False,gene_star
266,600,600,D006940,Hyperemia,236,930,DB00521,carteolol,17,1983,153,ADRB1,True,True,False,gene_star
267,651,651,D018754,Ventricular Dysfunction,236,930,DB00521,carteolol,17,1983,153,ADRB1,True,True,False,gene_star
268,93,93,D006973,Hypertension,245,939,DB00540,nortriptyline,17,1983,153,ADRB1,True,True,False,gene_star
269,94,94,D006333,Heart Failure,245,939,DB00540,nortriptyline,17,1983,153,ADRB1,True,True,False,gene_star
270,96,96,D003920,Diabetes Mellitus,245,939,DB00540,nortriptyline,17,1983,153,ADRB1,True,True,False,gene_star
271,106,106,D009765,Obesity,245,939,DB00540,nortriptyline,17,1983,153,ADRB1,True,True,False,gene_star
272,266,266,D013274,Stomach Neoplasms,245,939,DB00540,nortriptyline,17,1983,153,ADRB1,True,True,False,gene_star
273,548,548,D017202,Myocardial Ischemia,245,939,DB00540,nortriptyline,17,1983,153,ADRB1,True,True,False,gene_star
274,576,576,D002311,"Cardiomyopathy, Dilated",245,939,DB00540,nortriptyline,17,1983,153,ADRB1,True,True,False,gene_star
275,600,600,D006940,Hyperemia,245,939,DB00540,nortriptyline,17,1983,153,ADRB1,True,True,False,gene_star
276,651,651,D018754,Ventricular Dysfunction,245,939,DB00540,nortriptyline,17,1983,153,ADRB1,True,True,False,gene_star
277,93,93,D006973,Hypertension,259,953,DB00555,lamotrigine,17,1983,153,ADRB1,True,True,False,gene_star
278,94,94,D006333,Heart Failure,259,953,DB00555,lamotrigine,17,1983,153,ADRB1,True,True,False,gene_star
279,96,96,D003920,Diabetes Mellitus,259,953,DB00555,lamotrigine,17,1983,153,ADRB1,True,True,False,gene_star
280,106,106,D009765,Obesity,259,953,DB00555,lamotrigine,17,1983,153,ADRB1,True,True,False,gene_star
281,162,162,D003866,Depressive Disorder,259,953,DB00555,lamotrigine,17,1983,153,ADRB1,True,True,False,gene_star
282,266,266,D013274,Stomach Neoplasms,259,953,DB00555,lamotrigine,17,1983,153,ADRB1,True,True,False,gene_star
283,548,548,D017202,Myocardial Ischemia,259,953,DB00555,lamotrigine,17,1983,153,ADRB1,True,True,False,gene_star
284,576,576,D002311,"Cardiomyopathy, Dilated",259,953,DB00555,lamotrigine,17,1983,153,ADRB1,True,True,False,gene_star
285,600,600,D006940,Hyperemia,259,953,DB00555,lamotrigine,17,1983,153,ADRB1,True,True,False,gene_star
286,651,651,D018754,Ventricular Dysfunction,259,953,DB00555,lamotrigine,17,1983,153,ADRB1,True,True,False,gene_star
287,96,96,D003920,Diabetes Mellitus,267,961,DB00571,propranolol,17,1983,153,ADRB1,True,True,False,gene_star
288,106,106,D009765,Obesity,267,961,DB00571,propranolol,17,1983,153,ADRB1,True,True,False,gene_star
289,162,162,D003866,Depressive Disorder,267,961,DB00571,propranolol,17,1983,153,ADRB1,True,True,False,gene_star
290,266,266,D013274,Stomach Neoplasms,267,961,DB00571,propranolol,17,1983,153,ADRB1,True,True,False,gene_star
291,548,548,D017202,Myocardial Ischemia,267,961,DB00571,propranolol,17,1983,153,ADRB1,True,True,False,gene_star
292,576,576,D002311,"Cardiomyopathy, Dilated",267,961,DB00571,propranolol,17,1983,153,ADRB1,True,True,False,gene_star
293,600,600,D006940,Hyperemia,267,961,DB00571,propranolol,17,1983,153,ADRB1,True,True,False,gene_star
294,651,651,D018754,Ventricular Dysfunction,267,961,DB00571,propranolol,17,1983,153,ADRB1,True,True,False,gene_star
295,96,96,D003920,Diabetes Mellitus,282,976,DB00598,labetalol,17,1983,153,ADRB1,True,True,False,gene_star
296,106,106,D009765,Obesity,282,976,DB00598,labetalol,17,1983,153,ADRB1,True,True,False,gene_star
297,162,162,D003866,Depressive Disorder,282,976,DB00598,labetalol,17,1983,153,ADRB1,True,True,False,gene_star
298,266,266,D013274,Stomach Neoplasms,282,976,DB00598,labetalol,17,1983,153,ADRB1,True,True,False,gene_star
299,548,548,D017202,Myocardial Ischemia,282,976,DB00598,labetalol,17,1983,153,ADRB1,True,True,False,gene_star
300,576,576,D002311,"Cardiomyopathy, Dilated",282,976,DB00598,labetalol,17,1983,153,ADRB1,True,True,False,gene_star
301,600,600,D006940,Hyperemia,282,976,DB00598,labetalol,17,1983,153,ADRB1,True,True,False,gene_star
302,651,651,D018754,Ventricular Dysfunction,282,976,DB00598,labetalol,17,1983,153,ADRB1,True,True,False,gene_star
303,96,96,D003920,Diabetes Mellitus,291,985,DB00612,bisoprolol,17,1983,153,ADRB1,True,True,False,gene_star
304,106,106,D009765,Obesity,291,985,DB00612,bisoprolol,17,1983,153,ADRB1,True,True,False,gene_star
305,162,162,D003866,Depressive Disorder,291,985,DB00612,bisoprolol,17,1983,153,ADRB1,True,True,False,gene_star
306,266,266,D013274,Stomach Neoplasms,291,985,DB00612,bisoprolol,17,1983,153,ADRB1,True,True,False,gene_star
307,548,548,D017202,Myocardial Ischemia,291,985,DB00612,bisoprolol,17,1983,153,ADRB1,True,True,False,gene_star
308,576,576,D002311,"Cardiomyopathy, Dilated",291,985,DB00612,bisoprolol,17,1983,153,ADRB1,True,True,False,gene_star
309,600,600,D006940,Hyperemia,291,985,DB00612,bisoprolol,17,1983,153,ADRB1,True,True,False,gene_star
310,651,651,D018754,Ventricular Dysfunction,291,985,DB00612,bisoprolol,17,1983,153,ADRB1,True,True,False,gene_star
311,93,93,D006973,Hypertension,327,1021,DB00668,epinephrine,17,1983,153,ADRB1,True,True,False,gene_star
312,94,94,D006333,Heart Failure,327,1021,DB00668,epinephrine,17,1983,153,ADRB1,True,True,False,gene_star
313,96,96,D003920,Diabetes Mellitus,327,1021,DB00668,epinephrine,17,1983,153,ADRB1,True,True,False,gene_star
314,106,106,D009765,Obesity,327,1021,DB00668,epinephrine,17,1983,153,ADRB1,True,True,False,gene_star
315,162,162,D003866,Depressive Disorder,327,1021,DB00668,epinephrine,17,1983,153,ADRB1,True,True,False,gene_star
316,266,266,D013274,Stomach Neoplasms,327,1021,DB00668,epinephrine,17,1983,153,ADRB1,True,True,False,gene_star
317,548,548,D017202,Myocardial Ischemia,327,1021,DB00668,epinephrine,17,1983,153,ADRB1,True,True,False,gene_star
318,576,576,D002311,"Cardiomyopathy, Dilated",327,1021,DB00668,epinephrine,17,1983,153,ADRB1,True,True,False,gene_star
319,600,600,D006940,Hyperemia,327,1021,DB00668,epinephrine,17,1983,153,ADRB1,True,True,False,gene_star
320,651,651,D018754,Ventricular Dysfunction,327,1021,DB00668,epinephrine,17,1983,153,ADRB1,True,True,False,gene_star
321,93,93,D006973,Hypertension,363,1057,DB00726,trimipramine,17,1983,153,ADRB1,True,True,False,gene_star
322,94,94,D006333,Heart Failure,363,1057,DB00726,trimipramine,17,1983,153,ADRB1,True,True,False,gene_star
323,96,96,D003920,Diabetes Mellitus,363,1057,DB00726,trimipramine,17,1983,153,ADRB1,True,True,False,gene_star
324,106,106,D009765,Obesity,363,1057,DB00726,trimipramine,17,1983,153,ADRB1,True,True,False,gene_star
325,266,266,D013274,Stomach Neoplasms,363,1057,DB00726,trimipramine,17,1983,153,ADRB1,True,True,False,gene_star
326,548,548,D017202,Myocardial Ischemia,363,1057,DB00726,trimipramine,17,1983,153,ADRB1,True,True,False,gene_star
327,576,576,D002311,"Cardiomyopathy, Dilated",363,1057,DB00726,trimipramine,17,1983,153,ADRB1,True,True,False,gene_star
328,600,600,D006940,Hyperemia,363,1057,DB00726,trimipramine,17,1983,153,ADRB1,True,True,False,gene_star
329,651,651,D018754,Ventricular Dysfunction,363,1057,DB00726,trimipramine,17,1983,153,ADRB1,True,True,False,gene_star
330,93,93,D006973,Hypertension,435,1129,DB00841,dobutamine,17,1983,153,ADRB1,True,True,False,gene_star
331,96,96,D003920,Diabetes Mellitus,435,1129,DB00841,dobutamine,17,1983,153,ADRB1,True,True,False,gene_star
332,106,106,D009765,Obesity,435,1129,DB00841,dobutamine,17,1983,153,ADRB1,True,True,False,gene_star
333,162,162,D003866,Depressive Disorder,435,1129,DB00841,dobutamine,17,1983,153,ADRB1,True,True,False,gene_star
334,266,266,D013274,Stomach Neoplasms,435,1129,DB00841,dobutamine,17,1983,153,ADRB1,True,True,False,gene_star
335,548,548,D017202,Myocardial Ischemia,435,1129,DB00841,dobutamine,17,1983,153,ADRB1,True,True,False,gene_star
336,576,576,D002311,"Cardiomyopathy, Dilated",435,1129,DB00841,dobutamine,17,1983,153,ADRB1,True,True,False,gene_star
337,600,600,D006940,Hyperemia,435,1129,DB00841,dobutamine,17,1983,153,ADRB1,True,True,False,gene_star
338,651,651,D018754,Ventricular Dysfunction,435,1129,DB00841,dobutamine,17,1983,153,ADRB1,True,True,False,gene_star
339,93,93,D006973,Hypertension,444,1138,DB00852,Pseudoephedrine,17,1983,153,ADRB1,True,True,False,gene_star
340,94,94,D006333,Heart Failure,444,1138,DB00852,Pseudoephedrine,17,1983,153,ADRB1,True,True,False,gene_star
341,96,96,D003920,Diabetes Mellitus,444,1138,DB00852,Pseudoephedrine,17,1983,153,ADRB1,True,True,False,gene_star
342,106,106,D009765,Obesity,444,1138,DB00852,Pseudoephedrine,17,1983,153,ADRB1,True,True,False,gene_star
343,162,162,D003866,Depressive Disorder,444,1138,DB00852,Pseudoephedrine,17,1983,153,ADRB1,True,True,False,gene_star
344,266,266,D013274,Stomach Neoplasms,444,1138,DB00852,Pseudoephedrine,17,1983,153,ADRB1,True,True,False,gene_star
345,548,548,D017202,Myocardial Ischemia,444,1138,DB00852,Pseudoephedrine,17,1983,153,ADRB1,True,True,False,gene_star
346,576,576,D002311,"Cardiomyopathy, Dilated",444,1138,DB00852,Pseudoephedrine,17,1983,153,ADRB1,True,True,False,gene_star
347,600,600,D006940,Hyperemia,444,1138,DB00852,Pseudoephedrine,17,1983,153,ADRB1,True,True,False,gene_star
348,651,651,D018754,Ventricular Dysfunction,444,1138,DB00852,Pseudoephedrine,17,1983,153,ADRB1,True,True,False,gene_star
349,93,93,D006973,Hypertension,457,1151,DB00871,terbutaline,17,1983,153,ADRB1,True,True,False,gene_star
350,94,94,D006333,Heart Failure,457,1151,DB00871,terbutaline,17,1983,153,ADRB1,True,True,False,gene_star
351,96,96,D003920,Diabetes Mellitus,457,1151,DB00871,terbutaline,17,1983,153,ADRB1,True,True,False,gene_star
352,106,106,D009765,Obesity,457,1151,DB00871,terbutaline,17,1983,153,ADRB1,True,True,False,gene_star
353,162,162,D003866,Depressive Disorder,457,1151,DB00871,terbutaline,17,1983,153,ADRB1,True,True,False,gene_star
354,266,266,D013274,Stomach Neoplasms,457,1151,DB00871,terbutaline,17,1983,153,ADRB1,True,True,False,gene_star
355,548,548,D017202,Myocardial Ischemia,457,1151,DB00871,terbutaline,17,1983,153,ADRB1,True,True,False,gene_star
356,576,576,D002311,"Cardiomyopathy, Dilated",457,1151,DB00871,terbutaline,17,1983,153,ADRB1,True,True,False,gene_star
357,600,600,D006940,Hyperemia,457,1151,DB00871,terbutaline,17,1983,153,ADRB1,True,True,False,gene_star
358,651,651,D018754,Ventricular Dysfunction,457,1151,DB00871,terbutaline,17,1983,153,ADRB1,True,True,False,gene_star
359,93,93,D006973,Hypertension,494,1188,DB00938,salmeterol,17,1983,153,ADRB1,True,True,False,gene_star
360,94,94,D006333,Heart Failure,494,1188,DB00938,salmeterol,17,1983,153,ADRB1,True,True,False,gene_star
361,96,96,D003920,Diabetes Mellitus,494,1188,DB00938,salmeterol,17,1983,153,ADRB1,True,True,False,gene_star
362,106,106,D009765,Obesity,494,1188,DB00938,salmeterol,17,1983,153,ADRB1,True,True,False,gene_star
363,162,162,D003866,Depressive Disorder,494,1188,DB00938,salmeterol,17,1983,153,ADRB1,True,True,False,gene_star
364,266,266,D013274,Stomach Neoplasms,494,1188,DB00938,salmeterol,17,1983,153,ADRB1,True,True,False,gene_star
365,548,548,D017202,Myocardial Ischemia,494,1188,DB00938,salmeterol,17,1983,153,ADRB1,True,True,False,gene_star
366,576,576,D002311,"Cardiomyopathy, Dilated",494,1188,DB00938,salmeterol,17,1983,153,ADRB1,True,True,False,gene_star
367,600,600,D006940,Hyperemia,494,1188,DB00938,salmeterol,17,1983,153,ADRB1,True,True,False,gene_star
368,651,651,D018754,Ventricular Dysfunction,494,1188,DB00938,salmeterol,17,1983,153,ADRB1,True,True,False,gene_star
369,94,94,D006333,Heart Failure,506,1200,DB00960,pindolol,17,1983,153,ADRB1,True,True,False,gene_star
370,96,96,D003920,Diabetes Mellitus,506,1200,DB00960,pindolol,17,1983,153,ADRB1,True,True,False,gene_star
371,106,106,D009765,Obesity,506,1200,DB00960,pindolol,17,1983,153,ADRB1,True,True,False,gene_star
372,162,162,D003866,Depressive Disorder,506,1200,DB00960,pindolol,17,1983,153,ADRB1,True,True,False,gene_star
373,266,266,D013274,Stomach Neoplasms,506,1200,DB00960,pindolol,17,1983,153,ADRB1,True,True,False,gene_star
374,548,548,D017202,Myocardial Ischemia,506,1200,DB00960,pindolol,17,1983,153,ADRB1,True,True,False,gene_star
375,576,576,D002311,"Cardiomyopathy, Dilated",506,1200,DB00960,pindolol,17,1983,153,ADRB1,True,True,False,gene_star
376,600,600,D006940,Hyperemia,506,1200,DB00960,pindolol,17,1983,153,ADRB1,True,True,False,gene_star
377,651,651,D018754,Ventricular Dysfunction,506,1200,DB00960,pindolol,17,1983,153,ADRB1,True,True,False,gene_star
378,93,93,D006973,Hypertension,525,1219,DB00983,formoterol,17,1983,153,ADRB1,True,True,False,gene_star
379,94,94,D006333,Heart Failure,525,1219,DB00983,formoterol,17,1983,153,ADRB1,True,True,False,gene_star
380,96,96,D003920,Diabetes Mellitus,525,1219,DB00983,formoterol,17,1983,153,ADRB1,True,True,False,gene_star
381,106,106,D009765,Obesity,525,1219,DB00983,formoterol,17,1983,153,ADRB1,True,True,False,gene_star
382,162,162,D003866,Depressive Disorder,525,1219,DB00983,formoterol,17,1983,153,ADRB1,True,True,False,gene_star
383,266,266,D013274,Stomach Neoplasms,525,1219,DB00983,formoterol,17,1983,153,ADRB1,True,True,False,gene_star
384,548,548,D017202,Myocardial Ischemia,525,1219,DB00983,formoterol,17,1983,153,ADRB1,True,True,False,gene_star
385,576,576,D002311,"Cardiomyopathy, Dilated",525,1219,DB00983,formoterol,17,1983,153,ADRB1,True,True,False,gene_star
386,600,600,D006940,Hyperemia,525,1219,DB00983,formoterol,17,1983,153,ADRB1,True,True,False,gene_star
387,651,651,D018754,Ventricular Dysfunction,525,1219,DB00983,formoterol,17,1983,153,ADRB1,True,True,False,gene_star
388,93,93,D006973,Hypertension,539,1233,DB01001,albuterol,17,1983,153,ADRB1,True,True,False,gene_star
389,94,94,D006333,Heart Failure,539,1233,DB01001,albuterol,17,1983,153,ADRB1,True,True,False,gene_star
390,96,96,D003920,Diabetes Mellitus,539,1233,DB01001,albuterol,17,1983,153,ADRB1,True,True,False,gene_star
391,106,106,D009765,Obesity,539,1233,DB01001,albuterol,17,1983,153,ADRB1,True,True,False,gene_star
392,162,162,D003866,Depressive Disorder,539,1233,DB01001,albuterol,17,1983,153,ADRB1,True,True,False,gene_star
393,266,266,D013274,Stomach Neoplasms,539,1233,DB01001,albuterol,17,1983,153,ADRB1,True,True,False,gene_star
394,548,548,D017202,Myocardial Ischemia,539,1233,DB01001,albuterol,17,1983,153,ADRB1,True,True,False,gene_star
395,576,576,D002311,"Cardiomyopathy, Dilated",539,1233,DB01001,albuterol,17,1983,153,ADRB1,True,True,False,gene_star
396,600,600,D006940,Hyperemia,539,1233,DB01001,albuterol,17,1983,153,ADRB1,True,True,False,gene_star
397,651,651,D018754,Ventricular Dysfunction,539,1233,DB01001,albuterol,17,1983,153,ADRB1,True,True,False,gene_star
398,93,93,D006973,Hypertension,566,1260,DB01049,Ergoloid mesylate,17,1983,153,ADRB1,True,True,False,gene_star
399,94,94,D006333,Heart Failure,566,1260,DB01049,Ergoloid mesylate,17,1983,153,ADRB1,True,True,False,gene_star
400,96,96,D003920,Diabetes Mellitus,566,1260,DB01049,Ergoloid mesylate,17,1983,153,ADRB1,True,True,False,gene_star
401,106,106,D009765,Obesity,566,1260,DB01049,Ergoloid mesylate,17,1983,153,ADRB1,True,True,False,gene_star
402,162,162,D003866,Depressive Disorder,566,1260,DB01049,Ergoloid mesylate,17,1983,153,ADRB1,True,True,False,gene_star
403,266,266,D013274,Stomach Neoplasms,566,1260,DB01049,Ergoloid mesylate,17,1983,153,ADRB1,True,True,False,gene_star
404,548,548,D017202,Myocardial Ischemia,566,1260,DB01049,Ergoloid mesylate,17,1983,153,ADRB1,True,True,False,gene_star
405,576,576,D002311,"Cardiomyopathy, Dilated",566,1260,DB01049,Ergoloid mesylate,17,1983,153,ADRB1,True,True,False,gene_star
406,600,600,D006940,Hyperemia,566,1260,DB01049,Ergoloid mesylate,17,1983,153,ADRB1,True,True,False,gene_star
407,651,651,D018754,Ventricular Dysfunction,566,1260,DB01049,Ergoloid mesylate,17,1983,153,ADRB1,True,True,False,gene_star
408,93,93,D006973,Hypertension,575,1269,DB01064,isoprenaline,17,1983,153,ADRB1,True,True,False,gene_star
409,94,94,D006333,Heart Failure,575,1269,DB01064,isoprenaline,17,1983,153,ADRB1,True,True,False,gene_star
410,96,96,D003920,Diabetes Mellitus,575,1269,DB01064,isoprenaline,17,1983,153,ADRB1,True,True,False,gene_star
411,106,106,D009765,Obesity,575,1269,DB01064,isoprenaline,17,1983,153,ADRB1,True,True,False,gene_star
412,162,162,D003866,Depressive Disorder,575,1269,DB01064,isoprenaline,17,1983,153,ADRB1,True,True,False,gene_star
